predict,p0,p1
0,0.9572218656539917,0.04277811199426651
1,0.507510781288147,0.4924892485141754
0,0.9604988694190979,0.03950111195445061
0,0.9551173448562622,0.0448826402425766
0,0.9670077562332153,0.03299223631620407
0,0.9506216645240784,0.04937835782766342
0,0.9672504663467407,0.03274955973029137
0,0.968079149723053,0.03192087635397911
0,0.964195191860199,0.035804811865091324
0,0.9115263223648071,0.08847367763519287
0,0.944558322429657,0.05544166639447212
0,0.9515348672866821,0.04846511781215668
0,0.9538990259170532,0.046100977808237076
0,0.9616217017173767,0.038378290832042694
0,0.961796760559082,0.03820324316620827
1,0.6564109921455383,0.34358900785446167
0,0.9657954573631287,0.03420452028512955
0,0.9624745845794678,0.03752540796995163
0,0.9632309675216675,0.03676903620362282
0,0.933441698551178,0.06655828654766083
0,0.9390098452568054,0.060990143567323685
0,0.942248523235321,0.057751502841711044
0,0.9648578763008118,0.03514213114976883
0,0.9650242924690247,0.03497568890452385
0,0.9180212020874023,0.08197879791259766
0,0.9672397375106812,0.032760266214609146
0,0.9610605239868164,0.03893948346376419
0,0.9658594727516174,0.03414051979780197
0,0.9676347374916077,0.03236527740955353
0,0.9657096266746521,0.03429034724831581
0,0.9654534459114075,0.03454655408859253
0,0.9660764932632446,0.03392352536320686
0,0.9622585773468018,0.037741441279649734
1,0.43329280614852905,0.566707193851471
0,0.9319251775741577,0.06807480752468109
0,0.9663028717041016,0.03369712457060814
0,0.8987059593200684,0.10129404813051224
0,0.9649731516838074,0.03502682223916054
0,0.9670493602752686,0.03295066952705383
0,0.9649637341499329,0.03503625467419624
0,0.9674769043922424,0.03252312168478966
0,0.9542486667633057,0.04575132578611374
0,0.9649487137794495,0.03505130484700203
0,0.8461045026779175,0.15389548242092133
0,0.9618255496025085,0.038174428045749664
0,0.9651890993118286,0.034810870885849
0,0.9390053153038025,0.06099468469619751
0,0.9337158799171448,0.06628414243459702
0,0.9634158611297607,0.036584168672561646
0,0.9632756114006042,0.03672439977526665
0,0.9606195688247681,0.03938043862581253
0,0.9673373699188232,0.03266264498233795
0,0.9664413332939148,0.0335586853325367
0,0.9665995240211487,0.03340045362710953
0,0.9624068737030029,0.03759309649467468
1,0.6962475776672363,0.3037523925304413
1,0.6850529909133911,0.3149469792842865
0,0.9646128416061401,0.035387177020311356
0,0.9666928648948669,0.033307138830423355
0,0.9632219672203064,0.036778055131435394
0,0.9648209810256958,0.0351790115237236
0,0.9657600522041321,0.03423994779586792
0,0.9180880188941956,0.08191196620464325
0,0.9064459800720215,0.09355402737855911
0,0.9638239145278931,0.03617608919739723
1,0.6477901339530945,0.3522098660469055
0,0.9641978740692139,0.035802144557237625
0,0.9612354040145874,0.038764588534832
0,0.9575327038764954,0.042467303574085236
0,0.9613388776779175,0.03866109251976013
0,0.9648541808128357,0.035145822912454605
0,0.9642020463943481,0.035797931253910065
0,0.9542793035507202,0.04572069272398949
0,0.9612861275672913,0.03871389105916023
0,0.952194094657898,0.04780589044094086
0,0.9354223608970642,0.064577616751194
0,0.9613524079322815,0.03864758834242821
0,0.9624576568603516,0.03754235804080963
0,0.962324857711792,0.037675172090530396
0,0.9329250454902649,0.06707493215799332
0,0.947352409362793,0.052647583186626434
0,0.9500247240066528,0.04997527226805687
0,0.9601306915283203,0.039869338274002075
0,0.9667943716049194,0.033205632120370865
0,0.9646884799003601,0.035311512649059296
0,0.9388977885246277,0.061102237552404404
0,0.9649288058280945,0.03507118672132492
0,0.9677973389625549,0.03220263868570328
0,0.9514241814613342,0.04857579246163368
0,0.9681205749511719,0.03187941387295723
0,0.9617454409599304,0.03825454041361809
0,0.94853675365448,0.05146326497197151
0,0.9623818397521973,0.037618137896060944
0,0.9587099552154541,0.041290029883384705
0,0.9576199054718018,0.04238012433052063
1,0.7347720861434937,0.26522788405418396
0,0.9623796343803406,0.03762037307024002
0,0.9632657766342163,0.03673425316810608
0,0.9660542011260986,0.03394577279686928
0,0.9644303321838379,0.035569652915000916
0,0.9618242979049683,0.03817571699619293
0,0.9496362805366516,0.050363700836896896
0,0.956590473651886,0.04340950772166252
0,0.956993043422699,0.04300697147846222
0,0.9570650458335876,0.04293493181467056
0,0.9346417188644409,0.06535829603672028
1,0.6377266049385071,0.3622733950614929
0,0.8968851566314697,0.10311483591794968
0,0.9631335735321045,0.036866433918476105
0,0.9660174250602722,0.03398257866501808
0,0.9661118984222412,0.033888109028339386
0,0.9291464686393738,0.07085351645946503
0,0.9568968415260315,0.0431031659245491
0,0.9535754919052124,0.046424537897109985
0,0.9497433304786682,0.05025665834546089
0,0.9649419188499451,0.03505810350179672
0,0.9538242816925049,0.04617570713162422
0,0.9631398916244507,0.03686012700200081
0,0.9585211873054504,0.04147879406809807
0,0.9637917876243591,0.036208197474479675
0,0.9639469385147095,0.03605307266116142
0,0.9602872133255005,0.039712775498628616
0,0.9555951952934265,0.04440482705831528
0,0.9655770063400269,0.03442300111055374
0,0.9658843874931335,0.034115586429834366
0,0.9637414813041687,0.03625849261879921
0,0.9650809168815613,0.03491907939314842
0,0.9664673805236816,0.03353261202573776
0,0.9634404182434082,0.03655955567955971
1,0.7241645455360413,0.27583545446395874
0,0.9593213796615601,0.04067860543727875
0,0.9505673050880432,0.049432698637247086
1,0.7102397680282593,0.2897602617740631
0,0.9637108445167542,0.036289166659116745
0,0.9608377814292908,0.03916222229599953
0,0.9666656851768494,0.03333430364727974
0,0.9668971300125122,0.03310286998748779
0,0.9639660120010376,0.036034006625413895
0,0.9639660120010376,0.036034006625413895
0,0.959396481513977,0.04060351476073265
